;cole_naturaleza;cole_bilingue;cole_calendario;cole_jornada;fami_tieneautomovil;fami_estratovivienda;fami_tieneinternet;fami_tienecomputador;estu_edad_cat;desemp_ingles;avg_punt_global
10812;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;No;<= 25;A-;Low
10813;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;A-;Low
10814;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;<= 25;A2;High
10815;OFICIAL;N;A;NOCHE;No;Estrato 3;Si;Si;>= 26;A-;Low
10816;OFICIAL;N;A;NOCHE;No;Estrato 4;Si;Si;>= 26;A-;Medium
10817;OFICIAL;N;A;NOCHE;No;Sin Estrato;Si;Si;<= 25;A-;Low
10818;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;No;No;<= 25;A-;Low
10819;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
10820;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;High
10821;OFICIAL;N;A;NOCHE;Si;Estrato 1 y 2;Si;Si;>= 26;A1;Low
10822;OFICIAL;N;A;NOCHE;Si;Estrato 3;No;Si;>= 26;A1;High
10823;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;No;<= 25;A1;Medium
10824;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;Si;<= 25;A-;Medium
10825;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;Si;<= 25;A1;Low
10826;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;Si;>= 26;A-;Low
10827;OFICIAL;N;A;NOCHE;Si;Estrato 3;Si;Si;>= 26;A2;High
10828;OFICIAL;N;A;NOCHE;Si;Estrato 5 y 6;Si;No;<= 25;A1;High
10829;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A-;Low
10830;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
10831;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A2;High
10832;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
10833;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A1;Medium
10834;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A-;Medium
10835;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
10836;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
10837;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
10838;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;A-;Low
10839;OFICIAL;N;A;TARDE;No;Estrato 3;No;Si;<= 25;A-;Low
10840;OFICIAL;N;A;TARDE;No;Estrato 3;No;Si;<= 25;A2;High
10841;OFICIAL;N;A;TARDE;No;Estrato 3;No;Si;<= 25;B1;High
10842;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A-;Low
10843;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;B1;Very High
10844;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A-;Medium
10845;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A1;Medium
10846;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A2;High
10847;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;B1;Very High
10848;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;>= 26;A1;Medium
10849;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;No;No;<= 25;A-;Low
10850;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
10851;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;High
10852;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A-;Medium
10853;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A2;High
10854;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;No;No;<= 25;A-;Low
10855;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
10856;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;No;Si;<= 25;A1;Medium
10857;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
10858;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;Si;No;<= 25;A1;Low
10859;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
10860;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
10861;OFICIAL;N;A;UNICA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
10862;OFICIAL;N;A;UNICA;No;Estrato 3;Si;No;<= 25;A-;Low
10863;OFICIAL;N;A;UNICA;No;Estrato 3;Si;No;<= 25;A1;Medium
10864;OFICIAL;N;A;UNICA;No;Estrato 3;Si;Si;<= 25;A-;Low
10865;OFICIAL;N;A;UNICA;No;Estrato 3;Si;Si;<= 25;A1;Medium
10866;OFICIAL;N;A;UNICA;No;Estrato 3;Si;Si;<= 25;A2;High
10867;OFICIAL;N;A;UNICA;No;Estrato 3;Si;Si;<= 25;B1;Very High
10868;OFICIAL;N;A;UNICA;No;Estrato 4;No;No;<= 25;A-;Low
10869;OFICIAL;N;A;UNICA;No;Estrato 4;Si;Si;<= 25;A1;Low
10870;OFICIAL;N;A;UNICA;No;Estrato 4;Si;Si;<= 25;B1;High
10871;OFICIAL;N;A;UNICA;No;Estrato 5 y 6;Si;No;<= 25;A-;Low
10872;OFICIAL;N;A;UNICA;No;Sin Estrato;Si;No;<= 25;A-;Low
10873;OFICIAL;N;A;UNICA;No;Sin Estrato;Si;Si;<= 25;A-;Low
10874;OFICIAL;N;A;UNICA;Si;Estrato 1 y 2;No;No;<= 25;A1;Low
10875;OFICIAL;N;A;UNICA;Si;Estrato 1 y 2;Si;No;<= 25;A-;Low
10876;OFICIAL;N;A;UNICA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
10877;OFICIAL;N;A;UNICA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;High
10878;OFICIAL;N;A;UNICA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
10879;OFICIAL;N;A;UNICA;Si;Estrato 3;Si;Si;<= 25;A-;Low
10880;OFICIAL;N;A;UNICA;Si;Estrato 3;Si;Si;<= 25;A1;Medium
10881;OFICIAL;N;A;UNICA;Si;Estrato 5 y 6;No;No;<= 25;A-;Low
10882;OFICIAL;N;A;UNICA;Si;Sin Estrato;No;Si;<= 25;A1;Low
10883;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A-;Low
10884;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
10885;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A2;Very High
10886;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A-;Medium
10887;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A1;High
10888;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A2;High
10889;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;B1;Very High
10890;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
10891;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
10892;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A2;High
10893;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
10894;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
10895;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
10896;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
10897;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
10898;OFICIAL;N;A;MAÑANA;No;Estrato 3;No;No;<= 25;A-;Low
10899;OFICIAL;N;A;MAÑANA;No;Estrato 3;No;Si;<= 25;A-;Medium
10900;OFICIAL;N;A;MAÑANA;No;Estrato 3;No;Si;<= 25;A1;Low
10901;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;No;<= 25;A-;Low
10902;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;No;<= 25;A2;High
10903;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A-;Medium
10904;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A1;Medium
10905;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A2;High
10906;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;B+;Very High
10907;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;B1;Very High
10908;OFICIAL;N;A;MAÑANA;No;Estrato 4;Si;Si;<= 25;A1;Low
10909;OFICIAL;N;A;MAÑANA;No;Estrato 5 y 6;No;Si;<= 25;A-;High
10910;OFICIAL;N;A;MAÑANA;No;Estrato 5 y 6;No;Si;<= 25;A1;Very High
10911;OFICIAL;N;A;MAÑANA;No;Estrato 5 y 6;Si;No;<= 25;A1;High
10912;OFICIAL;N;A;MAÑANA;No;Estrato 5 y 6;Si;Si;<= 25;A-;Low
10913;OFICIAL;N;A;MAÑANA;No;Sin Estrato;No;No;<= 25;A2;High
10914;OFICIAL;N;A;MAÑANA;No;Sin Estrato;Si;Si;<= 25;A1;Low
10915;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;No;<= 25;A1;High
10916;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;Si;<= 25;A-;Very High
10917;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;Si;<= 25;A1;Medium
10918;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;No;<= 25;A-;Low
10919;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;No;<= 25;A1;Medium
10920;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;No;<= 25;B1;Very High
10921;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
10922;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
10923;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
10924;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
10925;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;>= 26;A1;Low
10926;OFICIAL;N;A;MAÑANA;Si;Estrato 3;No;No;<= 25;A-;Medium
10927;OFICIAL;N;A;MAÑANA;Si;Estrato 3;No;Si;<= 25;A-;Low
10928;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;No;<= 25;A1;High
10929;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;No;<= 25;A2;Medium
10930;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A-;Low
10931;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A1;Medium
10932;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A2;High
10933;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
10934;OFICIAL;N;A;MAÑANA;Si;Estrato 5 y 6;Si;Si;<= 25;A1;High
10935;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A-;Low
10936;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
10937;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A2;High
10938;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;B1;Very High
10939;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
10940;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A1;Medium
10941;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A2;High
10942;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
10943;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
10944;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A2;High
10945;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;B1;Very High
10946;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
10947;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
10948;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
10949;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
10950;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;B1;High
10951;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;>= 26;A-;Low
10952;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;>= 26;A1;Low
10953;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;A-;High
10954;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;A1;Low
10955;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;A2;Medium
10956;OFICIAL;N;A;TARDE;No;Estrato 3;No;Si;<= 25;A-;Low
10957;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A-;Low
10958;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A1;High
10959;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A2;High
10960;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;B1;Very High
10961;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A-;Low
10962;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A1;Medium
10963;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A2;High
10964;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;B+;Very High
10965;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;B1;Very High
10966;OFICIAL;N;A;TARDE;No;Estrato 4;Si;Si;<= 25;A2;High
10967;OFICIAL;N;A;TARDE;No;Estrato 5 y 6;No;No;<= 25;A-;Low
10968;OFICIAL;N;A;TARDE;No;Estrato 5 y 6;Si;Si;<= 25;A-;Low
10969;OFICIAL;N;A;TARDE;No;Sin Estrato;Si;Si;<= 25;A1;High
10970;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;No;No;<= 25;A-;Low
10971;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;No;No;<= 25;A1;Low
10972;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;No;<= 25;A-;Low
10973;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;No;<= 25;A1;High
10974;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;No;<= 25;A2;Medium
10975;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
10976;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
10977;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
10978;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
10979;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
10980;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;No;<= 25;A1;Low
10981;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A-;Low
10982;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A1;Medium
10983;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A2;High
10984;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;B1;Very High
10985;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A-;Low
10986;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
10987;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A2;Very High
10988;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;>= 26;A-;Medium
10989;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A-;Medium
10990;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A1;Medium
10991;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A2;High
10992;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A-;Medium
10993;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
10994;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A2;High
10995;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
10996;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
10997;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
10998;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;B+;Very High
10999;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
11000;OFICIAL;N;A;MAÑANA;No;Estrato 3;No;No;<= 25;A-;Medium
11001;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;No;<= 25;A-;Low
11002;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;No;<= 25;A2;High
11003;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A-;Low
11004;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A1;High
11005;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A2;Very High
11006;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;B+;Very High
11007;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;B1;High
11008;OFICIAL;N;A;MAÑANA;No;Estrato 4;Si;Si;<= 25;A2;High
11009;OFICIAL;N;A;MAÑANA;No;Sin Estrato;Si;Si;<= 25;A1;Low
11010;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;No;<= 25;A-;Low
11011;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;Si;<= 25;A-;Low
11012;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;Si;<= 25;A2;Very High
11013;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;No;<= 25;A-;Low
11014;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;No;<= 25;A1;Medium
11015;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
11016;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;High
11017;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
11018;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
11019;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;No;<= 25;A1;Medium
11020;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A-;Low
11021;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A1;Low
11022;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A2;Very High
11023;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;B1;Very High
11024;OFICIAL;N;A;MAÑANA;Si;Estrato 4;Si;Si;<= 25;A1;Low
11025;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A-;Low
11026;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A1;High
11027;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A2;Very High
11028;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A-;Medium
11029;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A1;Medium
11030;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A2;High
11031;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A-;Medium
11032;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A1;Low
11033;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A2;High
11034;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
11035;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
11036;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
11037;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
11038;OFICIAL;N;A;TARDE;No;Estrato 3;No;No;<= 25;A1;Low
11039;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A1;Medium
11040;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A-;Low
11041;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A1;Medium
11042;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A2;Very High
11043;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;B1;Very High
11044;OFICIAL;N;A;TARDE;No;Estrato 4;Si;Si;<= 25;A-;Low
11045;OFICIAL;N;A;TARDE;No;Estrato 5 y 6;Si;Si;<= 25;A-;Low
11046;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;No;No;<= 25;A-;Low
11047;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;No;Si;<= 25;A-;Low
11048;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;No;<= 25;A-;Low
11049;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;No;<= 25;A1;High
11050;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Medium
11051;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
11052;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
11053;OFICIAL;N;A;TARDE;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
11054;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A-;Low
11055;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A1;Low
11056;OFICIAL;N;A;TARDE;Si;Estrato 3;Si;Si;<= 25;A2;Very High
11057;OFICIAL;N;A;TARDE;Si;Estrato 4;Si;No;<= 25;A-;Low
11058;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A-;Low
11059;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
11060;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;No;Si;<= 25;A2;High
11061;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
11062;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A1;Medium
11063;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;No;<= 25;A2;High
11064;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
11065;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
11066;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
11067;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
11068;OFICIAL;N;A;MAÑANA;No;Estrato 1 y 2;Si;Si;>= 26;A1;High
11069;OFICIAL;N;A;MAÑANA;No;Estrato 3;No;No;<= 25;A-;Low
11070;OFICIAL;N;A;MAÑANA;No;Estrato 3;No;Si;<= 25;A1;Low
11071;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;No;<= 25;A1;Low
11072;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A-;Low
11073;OFICIAL;N;A;MAÑANA;No;Estrato 3;Si;Si;<= 25;A1;Low
11074;OFICIAL;N;A;MAÑANA;No;Estrato 5 y 6;Si;Si;<= 25;A-;Low
11075;OFICIAL;N;A;MAÑANA;No;Sin Estrato;No;No;<= 25;A-;Low
11076;OFICIAL;N;A;MAÑANA;No;Sin Estrato;Si;Si;<= 25;A-;Low
11077;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;No;<= 25;A-;Low
11078;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;No;<= 25;A1;Medium
11079;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;No;Si;<= 25;A-;Medium
11080;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;No;<= 25;A-;Low
11081;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A-;Low
11082;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
11083;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;A2;High
11084;OFICIAL;N;A;MAÑANA;Si;Estrato 1 y 2;Si;Si;<= 25;B1;Very High
11085;OFICIAL;N;A;MAÑANA;Si;Estrato 3;No;No;<= 25;A-;Low
11086;OFICIAL;N;A;MAÑANA;Si;Estrato 3;No;No;<= 25;A1;Medium
11087;OFICIAL;N;A;MAÑANA;Si;Estrato 3;Si;Si;<= 25;A-;Low
11088;OFICIAL;N;A;MAÑANA;Si;Sin Estrato;Si;Si;<= 25;A1;Low
11089;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A-;Low
11090;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;<= 25;A1;Medium
11091;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;No;>= 26;A-;Low
11092;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;No;Si;<= 25;A-;Low
11093;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A-;Low
11094;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;No;<= 25;A1;High
11095;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A-;Low
11096;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A1;Medium
11097;OFICIAL;N;A;TARDE;No;Estrato 1 y 2;Si;Si;<= 25;A2;High
11098;OFICIAL;N;A;TARDE;No;Estrato 3;No;Si;<= 25;A-;Low
11099;OFICIAL;N;A;TARDE;No;Estrato 3;Si;No;<= 25;A-;Low
11100;OFICIAL;N;A;TARDE;No;Estrato 3;Si;Si;<= 25;A-;Low
